HC 84484-90100|Eurythmie (weiterführend)|
HC 84504-90700|Sportwissenschaft (weiterführend)|
HC 91104-91200|Allgemeine und vergleichende Literaturwissenschaft (weiterführend)|
HC 91104-91400|Allgemeine und vergleichende Sprachwissenschaft (weiterführend)|
HC 91114-90700|Germanistik (weiterführend)|
HC 91124-90900|Anglistik, Amerikanistik (weiterführend)|
HC 91134-91600|Romanistik - Französisch (weiterführend)|
HC 91134-91800|Romanistik - Italienisch (weiterführend)|
HC 91134-92000|Romanistik - Portugiesisch (weiterführend)|
HC 91134-92200|Romanistik - Spanisch (weiterführend)|
HC 91134-92400|Romanistik (weiterführend)|
HC 91144-92800|Finnougristik (weiterführend)|
HC 91144-93000|Slawistik - Ostslawistik (weiterführend)|
HC 91144-93300|Slawistik - Westslawistik (weiterführend)|
HC 91144-93500|Slawistik (weiterführend)|
HC 91154-91900|Arabistik (weiterführend)|
HC 91154-92100|Iranistik (weiterführend)|
HC 91154-92300|Islamwissenschaft (weiterführend)|
HC 91154-92500|Jüdische Studien, Judaistik (weiterführend)|
HC 91154-92700|Nah- und Mitteloststudien (weiterführend)|
HC 91154-92900|Semitistik (weiterführend)|
HC 91154-93100|Turkologie (weiterführend)|
HC 91164-92500|Indologie (weiterführend)|
HC 91164-92700|Japanologie (weiterführend)|
HC 91164-92800|Kaukasiologie (weiterführend)|
HC 91164-93000|Koreanistik (weiterführend)|
HC 91164-93200|Sinologie (weiterführend)|
HC 91174-90900|Klassische Philologie - Gräzistik (weiterführend)|
HC 91174-91100|Klassische Philologie - Latinistik (weiterführend)|
HC 91174-91300|Neogräzistik (weiterführend)|
HC 91184-81700|Rhetorik, Sprechwissenschaft (weiterführend)|
HC 91184-91600|Afrikanistik (weiterführend)|
HC 91184-91800|Computerlinguistik (weiterführend)|
HC 91184-92100|Niederlandistik (weiterführend)|
HC 91184-92300|Skandinavistik (weiterführend)|
HC 91184-98800|Digitale Geisteswissenschaften/Computerphilologie (weiterführend)|
HC 91214-90800|Philosophie, Ethik (weiterführend)|
HC 91214-91000|Religionswissenschaft (weiterführend)|
HC 91224-91500|Ägyptologie (weiterführend)|
HC 91224-91800|Geschichte (weiterführend)|
HC 91224-91900|Keltologie (weiterführend)|
HC 91224-92000|Mediävistik (weiterführend)|
HC 91234-90700|Altertumswissenschaften (weiterführend)|
B 93312-90100|Holzbildhauer/Holzbildhauerin|
B 93312-90200|Bildhauer/Bildhauerin|
B 93323-90000|Kunstmaler/Kunstmalerin|
B 93332-90000|Drechsler (Elfenbeinschnitzer)/Drechslerin (Elfenbeinschnitzerin) Fachrichtung Drechseln|
B 93332-90100|Drechsler (Elfenbeinschnitzer)/Drechslerin (Elfenbeinschnitzerin) Fachrichtung Elfenbeinschnitzen|
B 93332-90200|Holzspielzeugmacher/Holzspielzeugmacherin|
B 93332-90300|Spielzeughersteller/Spielzeugherstellerin|
B 93342-90000|Vergolder/Vergolderin|
B 93352-90300|Kerzenhersteller und Wachsbildner/Kerzenherstellerin und Wachsbildnerin|
B 93412-90700|Keramiker/Keramikerin|
B 93422-90200|Glas- und Porzellanmaler/Glas- und Porzellanmalerin|
B 93422-90400|Manufakturporzellanmaler/Manufakturporzellanmalerin|
B 93422-91700|Industriekeramiker/Industriekeramikerin Dekorationstechnik|
B 93432-90000|Glasbläser/Glasbläserin Fachrichtung Glasgestaltung|
B 93432-90100|Glasbläser/Glasbläserin Fachrichtung Christbaumschmuck|
B 93432-90200|Glasbläser/Glasbläserin Fachrichtung Kunstaugen|
B 93512-90900|Metallbildner/Metallbildnerin Fachrichtung Gürtlertechnik|
B 93512-91000|Metallbildner/Metallbildnerin Fachrichtung Metalldrücktechnik|
B 93522-90400|Schmuckwerker/Schmuckwerkerin (§66 BBiG/§42r HwO)|
B 93522-91000|Edelsteinfasser/Edelsteinfasserin|
B 93522-91700|Staatlich geprüfter Designer/Staatlich geprüfte Designerin - angewandte Formgebung, Schmuck und Gerät|
B 93522-92600|Edelsteinschleifer/Edelsteinschleiferin Fachrichtung Edelsteingravieren|
B 93522-92800|Edelsteinschleifer/Edelsteinschleiferin Fachrichtung Edelsteinschleifen|
B 93522-92900|Edelsteinschleifer/Edelsteinschleiferin Fachrichtung Industriediamantschleifen|
B 93522-93000|Edelsteinschleifer/Edelsteinschleiferin Fachrichtung Schmuckdiamantschleifen|
B 93522-93200|Gold- und Silberschmied/Gold- und Silberschmiedin Fachrichtung Goldschmieden|
B 93522-93300|Gold- und Silberschmied/Gold- und Silberschmiedin Fachrichtung Silberschmieden|
B 93532-90100|Metallbildner/Metallbildnerin Fachrichtung Ziseliertechnik|
B 93532-90500|Graveur/Graveurin|
B 93542-90100|Schilder- und Lichtreklamehersteller/Schilder- und Lichtreklameherstellerin|
B 93612-90000|Geigenbauer/Geigenbauerin|
B 93612-90100|Bogenmacher/Bogenmacherin|
B 93612-90700|Zupfinstrumentenmacher/Zupfinstrumentenmacherin Fachrichtung Gitarrenbau|
B 93612-90800|Zupfinstrumentenmacher/Zupfinstrumentenmacherin Fachrichtung Harfenbau|
B 93622-90000|Holzblasinstrumentenmacher/Holzblasinstrumentenmacherin|
B 93632-90000|Metallblasinstrumentenmacher/Metallblasinstrumentenmacherin|
B 93642-90100|Klavier- und Cembalobauer/Klavier- und Cembalobauerin Fachrichtung Cembalobau|
B 93642-90200|Klavier- und Cembalobauer/Klavier- und Cembalobauerin Fachrichtung Klavierbau|
B 93652-90500|Orgelbauer/Orgelbauerin Fachrichtung Orgelbau|
B 93652-90600|Orgelbauer/Orgelbauerin Fachrichtung Pfeifenbau|
B 93682-90000|Handzuginstrumentenmacher/Handzuginstrumentenmacherin|
B 94114-90000|Musiker/Musikerin - Kirchenmusik (Ausbildung)|
B 94114-90200|Musiker/Musikerin - Pop/Rock/Jazz (Ausbildung)|
B 94124-90000|Sänger/Sängerin (Ausbildung)|
B 94134-90000|Staatlich geprüfter Ensembleleiter/Staatlich geprüfte Ensembleleiterin|
B 94183-90000|Audiodesigner/Audiodesignerin - Musik (Ausbildung)|
B 94214-90000|Schauspieler/Schauspielerin (Ausbildung)|
B 94224-90000|Bühnentänzer/Bühnentänzerin (Ausbildung)|
B 94283-90200|Artist/Artistin|
B 94313-90000|Clown/Clownin|
B 94334-90400|Moderator/Moderatorin (Funk, Fernsehen)|
B 94342-90000|Croupier/Croupière|
B 94403-90000|Filmproduzent/Filmproduzentin|
B 94404-90400|Dramaturg/Dramaturgin (Ausbildung)|
B 94414-90600|Theater-Regisseur/Spielleiter / Theater-Regisseurin/Spielleiterin (Ausbildung)|
B 94512-90200|Fachkraft für Veranstaltungstechnik|
B 94523-90000|Kameramann/Kamerafrau (Ausbildung)|
B 94532-90000|Audio-Engineer|
B 94532-90100|Mediengestalter/Mediengestalterin - Bild und Ton|
B 94582-90000|Pyrotechniker/Pyrotechnikerin|
B 94612-90000|Bühnenmaler und Bühnenplastiker/Bühnenmalerin und Bühnenplastikerin Fachrichtung Malerei|
D 72233-90100|Betriebswirt/Betriebswirtin (Fachschule) für Controlling/Bachelor Professional in Wirtschaft|
D 72234-90000|Geprüfter Controller/Geprüfte Controllerin|
D 72244-90000|Wirtschaftsprüfer/Wirtschaftsprüferin|
D 72303-90000|Geprüfter Steuerfachwirt/Geprüfte Steuerfachwirtin|
D 72303-90200|Betriebswirt/Betriebswirtin (Fachschule) für Steuern/Bachelor Professional in Wirtschaft|
D 72304-90000|Steuerberater/Steuerberaterin|
D 73113-90100|Notarfachwirt/Notarfachwirtin|
D 73113-90200|Geprüfter Rechtsfachwirt/Geprüfte Rechtsfachwirtin|
D 73113-90400|Inspektor/Inspektorin im Notardienst|
D 73113-90700|Bachelor Professional im Notariat|
D 73113-90800|Geprüfter Berufsspezialist für das Notariat/Geprüfte Berufsspezialistin für das Notariat|
D 73134-90100|Fachanwalt/Fachanwältin|
D 73203-90300|Betriebswirt/Betriebswirtin (Fachschule) für Verwaltung|
D 73203-90400|Verwaltungsfachwirt/Verwaltungsfachwirtin|
D 73213-90800|Geprüfter Berufsspezialist in der gesetzlichen Krankenversicherung/Geprüfte Berufsspezialistin in der gesetzlichen Krankenversicherung|
D 73213-92300|Geprüfter Sozialversicherungsfachwirt/Geprüfte Sozialversicherungsfachwirtin Fachrichtung gesetzliche Renten- und knappschaftliche Sozialversicherung|
D 73223-90100|Betriebswirt/Betriebswirtin (Fachschule) für Sozialwesen|
D 73223-90400|Staatlich geprüfter Fachwirt/Staatlich geprüfte Fachwirtin für Organisation und Führung Schwerpunkt Sozialpädagogik|
D 73223-91100|Zahnmedizinischer Verwaltungsassistent/Zahnmedizinische Verwaltungsassistentin|
D 73223-91400|Fachwirt/Fachwirtin für Zahnärztliches Praxismanagement|
D 73223-91500|Geprüfter Fachwirt/Geprüfte Fachwirtin im Gesundheits- und Sozialwesen|
D 73223-91700|Betriebswirt/Betriebswirtin (Fachschule) für Management im Gesundheitswesen/Bachelor Professional in Wirtschaft|
D 73333-90100|Fachwirt für Informationsdienste/Fachwirtin für Informationsdienste|
D 81103-90100|Geprüfter Berufsspezialist für ambulante medizinische Versorgung/Geprüfte Berufsspezialistin für ambulante medizinische Versorgung|
D 81103-90200|Nicht-ärztlicher Praxisassistent/Nicht-ärztliche Praxisassistentin|
D 81113-90000|Zahnmedizinischer Fachassistent/Zahnmedizinische Fachassistentin|
D 81113-90100|Dentalhygieniker/Dentalhygienikerin/Bachelor Professional in Dentalhygiene|
D 81113-90300|Zahnmedizinischer Prophylaxeassistent/Zahnmedizinische Prophylaxeassistentin|
D 81143-90000|Fachagrarwirt/Fachagrarwirtin - Besamungswesen|
D 81183-90000|Arbeitsmedizinischer Assistent/Arbeitsmedizinische Assistentin|
D 81213-90100|Biomedizinischer Fachanalytiker/Biomedizinische Fachanalytikerin für klinische Chemie und Pathobiochemie|
D 81213-90400|Biomedizinischer Fachanalytiker/Biomedizinische Fachanalytikerin für Hämatologie|
D 81213-90600|Biomedizinischer Fachanalytiker/Biomedizinische Fachanalytikerin für Immunhämatologie und Transfusionsmedizin|
D 81213-90800|Biomedizinischer Fachanalytiker/Biomedizinische Fachanalytikerin für Histologie und Zytopathologie|
D 81213-91000|Biomedizinischer Fachanalytiker/Biomedizinische Fachanalytikerin für medizinische Mikrobiologie, Virologie und Hygiene|
D 81233-90500|Radiologietechnologe/Radiologietechnologin für Radiologische Bildgebung und Intervention|
D 81233-90600|Radiologietechnologe/Radiologietechnologin für Neuroradiologische Bildgebung|
D 81313-90300|Fachkrankenpfleger/Fachkrankenpflegerin für Intensivpflege und Anästhesie|
D 81313-90400|Fachkrankenpfleger/Fachkrankenpflegerin für Nephrologie|
D 81313-90700|Fachkrankenpfleger/Fachkrankenpflegerin für Psychiatrie|
D 81313-90900|Fachkrankenpfleger/Fachkrankenpflegerin für Onkologie|
D 81313-91100|Fachkrankenpfleger/Fachkrankenpflegerin für Rehabilitation und Langzeitpflege|
D 81313-91200|Fachkrankenpfleger/Fachkrankenpflegerin für klinische Geriatrie|
D 81313-91500|Fachkrankenpfleger/Fachkrankenpflegerin im Operations- und Endoskopiedienst|
D 81313-91600|Fachkrankenpfleger/Fachkrankenpflegerin für Palliativ- und Hospizpflege|
D 81313-91700|Fachkrankenpfleger/Fachkrankenpflegerin für Notfallpflege|
HC 91234-90800|Archäologie (weiterführend)|
HC 91244-91500|Kommunikationswissenschaft (weiterführend)|
HC 91244-91700|Medienwissenschaft (weiterführend)|
HC 91244-91900|Theaterwissenschaft (weiterführend)|
HC 91254-92500|Regionalwissenschaft - Afrika (weiterführend)|
HC 91254-92700|Regionalwissenschaft - Asien (weiterführend)|
HC 91254-92900|Regionalwissenschaft - Europa (weiterführend)|
HC 91254-93100|Regionalwissenschaft - Lateinamerika (weiterführend)|
HC 91254-93300|Regionalwissenschaft - Nordamerika (weiterführend)|
HC 91264-94900|Sozial-, Kulturanthropologie (weiterführend)|
HC 91314-91500|Entwicklungsforschung, -politik (weiterführend)|
HC 91314-91600|Friedens-, Konfliktforschung (weiterführend)|
HC 91314-91800|Politikwissenschaft (weiterführend)|
HC 91314-98200|Humanitäre Hilfe (weiterführend)|
HC 91324-91600|Gender Studies (weiterführend)|
HC 91324-91800|Sozialwissenschaften (weiterführend)|
HC 91324-92000|Soziologie (weiterführend)|
HC 91334-75500|Kindheitspädagogik (weiterführend)|
HC 91334-76200|Kulturpädagogik (weiterführend)|
HC 91334-76400|Medienpädagogik (weiterführend)|
HC 91334-91400|Erziehungs-, Bildungswissenschaft (weiterführend)|
HC 91344-90200|Markt-, Kommunikationsforschung (weiterführend)|
HC 91384-91000|Allgemeine und vergleichende Kulturwissenschaft (weiterführend)|
HC 91384-91200|Gerontologie (weiterführend)|
HC 91384-91400|Interkulturelle Studien (weiterführend)|
HC 91384-91500|Kriminologie (weiterführend)|
HC 91384-99900|Interkulturelle Kommunikation (weiterführend)|
HC 91404-91100|Volkswirtschaftslehre (weiterführend)|
HC 91404-91300|Wirtschaftswissenschaften (weiterführend)|
HC 91484-90400|Sozialökonomie (weiterführend)|
HC 92114-90700|Dienstleistungs-, Servicemanagement (weiterführend)|
HC 92114-90800|Marketing, Vertrieb (weiterführend)|
HC 92114-90900|Werbung, Marketingkommunikation (weiterführend)|
HC 92204-90100|Public Relations, Kommunikationsmanagement (weiterführend)|
HC 92304-90600|Editionswissenschaft (weiterführend)|
HC 92304-90700|Medienwirtschaft, -management (weiterführend)|
HC 92414-91100|Journalistik (weiterführend)|
HC 92414-91200|Technische Redaktion (weiterführend)|
HC 93104-90800|Design (weiterführend)|
HC 93104-90900|Produkt-, Industriedesign (weiterführend)|
HC 93214-90300|Innenarchitektur (weiterführend)|
HC 93223-90300|Ausstellungsdesign (weiterführend)|
HC 93304-92000|Bildende Künste (weiterführend)|
HC 93304-95700|Restaurierung (weiterführend)|
HC 93524-90300|Schmuckdesign (weiterführend)|
HC 93604-90200|Musikinstrumentenbau (weiterführend)|
HC 94114-70900|Neue und zeitgenössische Musik (weiterführend)|
HC 94114-92100|Alte Musik (weiterführend)|
HC 94114-92300|Instrumentalmusik (weiterführend)|
HC 94114-92500|Jazz, Popularmusik (weiterführend)|
HC 94114-92700|Kirchenmusik (weiterführend)|
HC 94114-92900|Musikwissenschaft (weiterführend)|
HC 94124-90500|Gesang (weiterführend)|
HC 94134-90500|Dirigieren, Chorleitung (weiterführend)|
HC 94144-90400|Komposition (weiterführend)|
HC 94184-90100|Korrepetition, Liedgestaltung (weiterführend)|
HC 94184-91200|Audio-, Sounddesign (weiterführend)|
HC 94214-91100|Schauspiel (weiterführend)|
HC 94224-90500|Choreografie (weiterführend)|
HC 94224-90700|Musiktheater, Musical (weiterführend)|
HC 94224-90900|Tanz (weiterführend)|
HC 94404-90800|Dramaturgie (weiterführend)|
HC 94414-90900|Regie (weiterführend)|
B 94612-90100|Bühnenmaler und Bühnenplastiker/Bühnenmalerin und Bühnenplastikerin Fachrichtung Plastik|
B 94712-90000|Technischer Assistent/Technische Assistentin für naturkundliche Museen und Forschungsinstitute|
D 11113-90200|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Agrartechnik/Bachelor Professional in Technik|
D 11183-90100|Staatlich geprüfte Fachkraft für EDV-gestützte Unternehmensführung|
D 11183-90800|Fachagrarwirt/Fachagrarwirtin - Erneuerbare Energien/Biomasse|
D 11193-90000|Landwirtschaftsmeister/Landwirtschaftsmeisterin|
D 11193-90100|Betriebswirt/Betriebswirtin (Fachschule) für Agrarbetrieb/Bachelor Professional in Agrarwirtschaft|
D 11193-90200|Staatlich geprüfter Wirtschafter/Staatlich geprüfte Wirtschafterin Fachrichtung Landwirtschaft/Bachelor Professional in Agrarwirtschaft|
D 11193-91500|Agrarservicemeister/Agrarservicemeisterin|
D 11193-91600|Pflanzentechnologiemeister/Pflanzentechnologiemeisterin|
D 11213-90400|Fachagrarwirt/Fachagrarwirtin - Klauenpflege|
D 11213-90500|Geprüfter Klauenpfleger/Geprüfte Klauenpflegerin|
D 11293-90000|Tierwirtschaftsmeister/Tierwirtschaftsmeisterin Fachrichtung Rinderhaltung|
D 11293-90100|Tierwirtschaftsmeister/Tierwirtschaftsmeisterin Fachrichtung Schäferei|
D 11293-90200|Tierwirtschaftsmeister/Tierwirtschaftsmeisterin Fachrichtung Geflügelhaltung|
D 11293-90400|Tierwirtschaftsmeister/Tierwirtschaftsmeisterin Fachrichtung Schweinehaltung|
D 11293-90500|Tierwirtschaftsmeister/Tierwirtschaftsmeisterin Fachrichtung Imkerei|
D 11333-90100|Hufbeschlagschmied/Hufbeschlagschmiedin|
D 11393-91000|Pferdewirtschaftsmeister/Pferdewirtschaftsmeisterin Fachrichtung Pferdehaltung und Service|
D 11393-91100|Pferdewirtschaftsmeister/Pferdewirtschaftsmeisterin Fachrichtung Pferdezucht|
D 11393-91200|Pferdewirtschaftsmeister/Pferdewirtschaftsmeisterin Fachrichtung Klassische Reitausbildung|
D 11393-91300|Pferdewirtschaftsmeister/Pferdewirtschaftsmeisterin Fachrichtung Pferderennen|
D 11393-91400|Pferdewirtschaftsmeister/Pferdewirtschaftsmeisterin Fachrichtung Spezialreitweisen|
D 11493-90000|Fischwirtschaftsmeister/Fischwirtschaftsmeisterin Schwerpunkt Fischhaltung und Fischzucht|
D 11493-90100|Fischwirtschaftsmeister/Fischwirtschaftsmeisterin Schwerpunkt Seen- und Flussfischerei|
D 11493-90200|Fischwirtschaftsmeister/Fischwirtschaftsmeisterin Schwerpunkt Kleine Hochsee- und Küstenfischerei|
D 11593-90000|Geprüfter Tierpflegemeister/Geprüfte Tierpflegemeisterin|
D 11603-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Weinbau und Kellerwirtschaft/Bachelor Professional in Technik|
D 11693-90000|Winzermeister/Winzermeisterin|
D 11693-90100|Staatlich geprüfter Wirtschafter/Staatlich geprüfte Wirtschafterin Fachrichtung Weinbau/Bachelor Professional in Agrarwirtschaft|
D 11713-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Forsttechnik/Bachelor Professional in Technik|
D 11723-90200|Geprüfter Natur- und Landschaftspfleger/Geprüfte Natur- und Landschaftspflegerin|
D 11793-90100|Revierjagdmeister/Revierjagdmeisterin|
D 11793-90200|Forstwirtschaftsmeister/Forstwirtschaftsmeisterin|
D 12103-90600|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Gartenbau (ohne Schwerpunkt)/Bachelor Professional in Technik|
D 12123-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Gartenbau Schwerpunkt Produktion und Vermarktung/Bachelor Professional in Technik|
D 12143-90000|Geprüfter Fachagrarwirt/Geprüfte Fachagrarwirtin Baumpflege/Bachelor Professional Baumpflege|
D 12143-90300|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Gartenbau Schwerpunkt Garten- und Landschaftsbau/Bachelor Professional in Technik|
D 12143-90400|Fachagrarwirt/Fachagrarwirtin - Sport- und Golfplatzpflege|
D 12143-90500|Fachagrarwirt - Head-Greenkeeper/Fachagrarwirtin - Head-Greenkeeperin|
D 12193-90000|Gärtnermeister/Gärtnermeisterin Fachrichtung Garten- und Landschaftsbau|
D 12193-90100|Gärtnermeister/Gärtnermeisterin Fachrichtung Baumschule|
D 12193-90200|Staatlich geprüfter Wirtschafter/Staatlich geprüfte Wirtschafterin Fachrichtung Gartenbau/Bachelor Professional in Agrarwirtschaft|
D 81313-91800|Fachkrankenpfleger/Fachkrankenpflegerin für Intermediate Care|
D 81323-90000|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin für Onkologie|
D 81323-90100|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin für Intensivpflege und Anästhesie|
D 81323-90200|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin für Nephrologie|
D 81323-90300|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin für Psychiatrie|
D 81323-90700|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin für Rehabilitation und Langzeitpflege|
D 81323-90800|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin im Operations- und Endoskopiedienst|
D 81323-90900|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin für Palliativ- und Hospizpflege|
D 81323-91000|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin für Intermediate Care|
D 81323-91100|Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin für Notfallpflege|
D 81323-91200|Fachkraft - Frühe Hilfen|
D 81383-90000|Pflegeexperte/Pflegeexpertin für Stoma, Kontinenz und Wunde|
D 81393-90000|Staatlich anerkannter Stationsleiter/Staatlich anerkannte Stationsleiterin in der Krankenpflege/Altenpflege oder Kinderkrankenpflege|
D 81394-90100|Pflegedienstleiter/Pflegedienstleiterin|
D 81623-90000|Psychologisch-technischer Assistent/Psychologisch-technische Assistentin|
D 81634-90000|Kinder- und Jugendlichenpsychotherapeut/Kinder- und Jugendlichenpsychotherapeutin|
D 81634-90100|Psychologischer Psychotherapeut/Psychologische Psychotherapeutin|
D 81634-90400|Psychoanalytiker/Psychoanalytikerin|
D 81634-94500|Fachpsychotherapeut/Fachpsychotherapeutin für Kinder und Jugendliche|
D 81634-94600|Fachpsychotherapeut/Fachpsychotherapeutin für Erwachsene|
D 81634-94700|Fachpsychotherapeut/Fachpsychotherapeutin für Neuropsychologische Psychotherapie|
D 81723-90100|Altentherapeut/Altentherapeutin|
D 81723-90300|Reittherapeut/Reittherapeutin|
D 81723-91400|Hippotherapeut/Hippotherapeutin|
D 81723-91500|Staatlich anerkannter Motopäde/Staatlich anerkannte Motopädin|
D 81783-90000|Heileurythmist/Heileurythmistin|
D 81783-90200|Diabetesberater/Diabetesberaterin|
D 81783-90600|Tanz- und Bewegungstherapeut/Tanz- und Bewegungstherapeutin (Weiterbildung)|
D 81883-90000|Geprüfter Pharmareferent/Geprüfte Pharmareferentin|
D 82183-90100|Fachaltenpfleger/Fachaltenpflegerin für klinische Geriatrie und Rehabilitation|
D 82183-90200|Fachaltenpfleger/Fachaltenpflegerin für Psychiatrie|
D 82183-90500|Fachaltenpfleger/Fachaltenpflegerin für Onkologie|
D 82183-90600|Fachaltenpfleger/Fachaltenpflegerin für Palliativ- und Hospizpflege|
D 82213-82200|Pflegeberater/Pflegeberaterin|
D 82213-90000|Sozialmedizinischer Assistent/Sozialmedizinische Assistentin|
D 82223-90100|Wellnessberater/Wellnessberaterin|
D 82223-90300|Fachwirt/Fachwirtin für Kosmetik und Wellness|
D 82233-90000|Ernährungsberater/Ernährungsberaterin|
D 82243-90000|Qualitätsbeauftragter/Qualitätsbeauftragte im Gesundheits- und Sozialwesen|
D 82243-90100|Pflegesachverständiger/Pflegesachverständige|
D 82322-90700|Nageldesigner/Nageldesignerin|
D 82393-90000|Friseurmeister/Friseurmeisterin/Bachelor Professional im Friseur-Handwerk|
D 82393-90300|Kosmetikermeister/Kosmetikermeisterin/Bachelor Professional im Kosmetiker-Handwerk|
D 82403-90000|Bestattungsfachwirt/Bestattungsfachwirtin|
D 82403-90100|Bestatter/Bestatterin (Weiterbildung)|
D 82493-90100|Bestattermeister/Bestattermeisterin|
D 82503-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Medizintechnik/Bachelor Professional in Technik|
D 82523-90000|Staatlich geprüfter Techniker für Augenoptik/Staatlich geprüfte Technikerin für Augenoptik/Bachelor Professional in Technik|
D 82523-91500|Optometrist/Optometristin|
D 82593-90100|Orthopädietechnikermeister/Orthopädietechnikermeisterin/Bachelor Professional im Orthopädietechniker-Handwerk|
D 82593-90200|Zahntechnikermeister/Zahntechnikermeisterin/Bachelor Professional im Zahntechniker-Handwerk|
D 82593-90300|Augenoptikermeister/Augenoptikermeisterin/Bachelor Professional im Augenoptiker-Handwerk|
HC 94514-90300|Veranstaltungstechnik (weiterführend)|
HC 94534-90700|Ton-, Bildtechnik (weiterführend)|
HC 94534-90900|Film-, Fernsehproduktion (weiterführend)|
HC 94614-90900|Szenografie (weiterführend)|
HC 94614-91600|Bühnenbild (weiterführend)|
HC 94614-91700|Kostümbild (weiterführend)|
HC 94704-91000|Kunstgeschichte (weiterführend)|
HC 94704-91200|Kunstwissenschaft (weiterführend)|
HC 94704-91400|Museologie (weiterführend)|
HC 94714-90300|Denkmalpflege (weiterführend)|
HC 94714-91400|Konservierung (weiterführend)|
D 12193-90300|Gärtnermeister/Gärtnermeisterin Fachrichtung Zierpflanzenbau|
D 12193-90400|Gärtnermeister/Gärtnermeisterin Fachrichtung Staudengärtnerei|
D 12193-90500|Gärtnermeister/Gärtnermeisterin Fachrichtung Obstbau|
D 12193-90600|Gärtnermeister/Gärtnermeisterin Fachrichtung Gemüsebau|
D 12193-90700|Gärtnermeister/Gärtnermeisterin Fachrichtung Friedhofsgärtnerei|
D 12203-90000|Staatlich geprüfter Gestalter/Staatlich geprüfte Gestalterin Fachrichtung Blumenkunst/Bachelor Professional in Gestaltung|
D 12293-90000|Geprüfter Floristmeister/Geprüfte Floristmeisterin|
D 21113-90000|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Bergbautechnik/Bachelor Professional in Technik|
D 21113-90500|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Bohrtechnik/Bachelor Professional in Technik|
D 21123-90100|Sprengberechtigter/Sprengberechtigte|
D 21123-90300|Kampfmittelbeseitiger/Kampfmittelbeseitigerin|
D 21233-90000|Geprüfter Restaurator im Steinmetz- und Steinbildhauerhandwerk/Geprüfte Restauratorin im Steinmetz- und Steinbildhauerhandwerk - Master Professional für Restaurierung im Handwerk|
D 21233-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Steintechnik/Bachelor Professional in Technik|
D 21293-90000|Steinmetz- und Steinbildhauermeister/Steinmetz- und Steinbildhauermeisterin/Bachelor Professional im Steinmetz- und Steinbildhauer-Handwerk|
D 21293-90100|Werkstein- und Terrazzoherstellermeister/Werkstein- und Terrazzoherstellermeisterin/Bachelor Professional im Werkstein- und Terazzohersteller-Handwerk|
D 21293-90200|Industriemeister/Industriemeisterin Fachrichtung Naturwerkstein|
D 21293-90300|Industriemeister/Industriemeisterin Fachrichtung Betonsteinindustrie|
D 21293-91400|Industriemeister/Industriemeisterin Fachrichtung Kalk/Zement|
D 21293-91500|Industriemeister/Industriemeisterin Fachrichtung Aufbereitungs- und Verfahrenstechnik|
D 21313-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Glastechnik Schwerpunkt Glashüttentechnik/Bachelor Professional in Technik|
D 21313-90300|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Glasbautechnik/Bachelor Professional in Technik|
D 21313-90800|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Glastechnik (ohne Schwerpunkt)/Bachelor Professional in Technik|
D 21323-90000|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Glastechnik Schwerpunkt Optik/Bachelor Professional in Technik|
D 21393-90000|Glasbläser- und Glasapparatebauermeister/Glasbläser- und Glasapparatebauermeisterin/Bachelor Professional im Glasbläser- und Glasapparatebauer-Handwerk|
D 21393-90100|Glasveredlermeister/Glasveredlermeisterin/Bachelor Professional im Glasveredler-Handwerk|
D 21393-90200|Feinoptikermeister/Feinoptikermeisterin/Bachelor Professional im Feinoptiker-Handwerk|
D 21393-90300|Industriemeister/Industriemeisterin Fachrichtung Glas|
D 21393-90400|Industriemeister/Industriemeisterin Fachrichtung Optik - Bachelor Professional in Optics|
D 21413-90000|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Keramiktechnik/Bachelor Professional in Technik|
